CHROM,pi,pf,lp,gpi,gpf,lgp,nSNP,label,Genotype
Chr08,61259872,62968328,1708456,85.42197021584856,97.58210651254372,12.160136296695157,560,1.0,GCDT_280
Chr01,46169453,48332007,2162554,53.79181614424129,58.33055642276589,4.5387402785246,790,1.0,GCDT_268
Chr04,22568,271145,248577,-0.00520865293107316,1.0638980138233551,1.0691066667544282,50,1.0,GCDT_268
Chr10,263850,37108153,36844303,0.03961847958325025,21.432079732995764,21.392461253412513,1560,1.0,GCDT_268
Chr01,48613771,51408427,2794656,59.0265327927886,76.91589358130537,17.88936078851677,960,1.0,GCDT_269
Chr05,457192,2037129,1579937,2.6245865766848384,13.912748897547932,11.288162320863094,260,1.0,GCDT_130
Chr08,564350,1830595,1266245,2.095170910053663,9.901001700125876,7.805830790072213,190,1.0,GCDT_130
Chr06,25731608,26244910,513302,41.627732906499865,41.627732906499865,0.0,20,1.0,GCDT_254
Chr06,21220149,21414358,194209,29.04501267010675,29.04501267010675,0.0,20,1.0,GCDT_254
Chr08,62537561,63015097,477536,93.51820977890017,97.61181013386187,4.093600354961694,30,1.0,GCDT_008
Chr08,45500,1144313,1098813,-0.017737238271458903,4.544332736331599,4.562069974603058,220,1.0,GCDT_008
Chr04,53543,2333005,2279462,0.4622892771567256,10.983985405303994,10.521696128147267,110,1.0,GCDT_083
Chr04,2767582,4070041,1302459,16.775158850069776,21.61017152948248,4.835012679412703,100,1.0,GCDT_083
Chr06,65342,15381011,15315669,0.0270929805670328,8.56532375078303,8.538230770215996,510,1.0,GCDT_083
Chr06,26444552,27223210,778658,43.66020216732647,43.66020216732647,0.0,30,1.0,GCDT_083
Chr08,62500372,62966358,465986,93.41376868229958,97.56272881441204,4.148960132112464,30,1.0,GCDT_083
Chr04,22011675,41740308,19728633,41.216946244188904,42.84825144062932,1.6313051964404153,30,1.0,GCDT_294
Chr05,33982,1387795,1353813,0.0012877303244832054,8.037148446703574,8.03586071637909,330,1.0,GCDT_294
Chr07,36615467,40016269,3400802,88.47751400381603,92.4633055509115,3.9857915470954737,80,1.0,GCDT_234
Chr08,58991642,62968352,3976710,72.34537454355305,97.54816542821264,25.202790884659592,540,1.0,GCDT_234
Chr11,3043478,11399430,8355952,28.534983300361557,47.71243286053311,19.177449560171556,590,1.0,GCDT_234
Chr08,62807406,62966342,158936,96.2754979390055,97.33601691367396,1.0605189746684545,40,1.0,GCDT_247
Chr07,39740470,40016224,275754,91.79178577914304,92.49302263067196,0.7012368515289182,90,1.0,GCDT_296
Chr03,50904562,51928168,1023606,86.46850998215638,89.86215569738278,3.3936457152263984,50,1.0,GCDT_251
Chr06,25731650,26745735,1014085,42.09093539545275,43.11550372461592,1.0245683291631664,40,1.0,GCDT_251
Chr03,50904547,51690815,786268,85.62190652291939,89.35688273487423,3.7349762119548444,70,1.0,GCDT_232
Chr07,38619951,40017654,1397703,90.08773843414271,92.4956707540398,2.4079323198970997,120,1.0,GCDT_232
Chr08,58991495,61035971,2044476,72.27411496768217,82.64314115913173,10.369026191449564,390,1.0,GCDT_232
Chr01,50615519,51406561,791042,70.02246187668446,76.91374514241771,6.89128326573325,200,1.0,GCDT_222
Chr03,52568180,53197961,629781,95.3034997335663,97.40722239392063,2.103722660354336,50,1.0,GCDT_222
Chr01,22587,379238,356651,0.18543140868199487,1.1814357776660684,0.9960043689840736,40,1.0,GCDT_175
Chr01,50100760,50210337,109577,65.36804520567094,65.36804520567094,0.0,20,1.0,GCDT_175
Chr08,50964,1996522,1945558,-0.015890697234755925,9.624282936626589,9.640173633861345,220,1.0,GCDT_175
Chr08,55831197,63015352,7184155,63.976450763301905,97.66251892500496,33.686068161703055,1320,1.0,GCDT_175
Chr08,53167070,53557319,390249,56.98423142582264,58.23238253609871,1.2481511102760692,70,1.0,GCDT_175
Chr03,27094,43724840,43697746,0.010807355781542663,65.50751813672042,65.49671078093888,4030,1.0,GCDT_237
Chr03,52645606,53197966,552360,95.29037239505449,97.40722443068363,2.1168520356291367,50,1.0,GCDT_237
Chr08,45500,2006343,1960843,-0.019704803770410798,10.33685666411446,10.356561467884871,320,1.0,GCDT_237
Chr10,263850,36675719,36411869,0.028604315783423345,21.28522315721221,21.25661884142879,1500,1.0,GCDT_237
Chr06,137723,15464086,15326363,0.030808337891174507,8.586240503066213,8.555432165175038,420,1.0,GCDT_073
Chr03,27094,44694364,44667270,0.04807686420997715,65.69606301543372,65.64798615122375,3790,1.0,GCDT_171
Chr05,40421814,40821600,399786,75.3556615943904,76.45924229925586,1.1035807048654647,60,1.0,GCDT_086
Chr08,62550164,63015289,465125,93.53031809031759,97.6547396234388,4.1244215331212075,30,1.0,GCDT_086
Chr08,45500,2442609,2397109,-0.020502441155040737,11.478959924759426,11.499462365914466,470,1.0,GCDT_007
Chr10,43819394,44261330,441936,56.84730584911888,57.39444489521274,0.5471390460938608,110,1.0,GCDT_007
Chr04,43524735,43919661,394926,49.37350674945497,49.7802712200266,0.40676447057163045,120,1.0,GCDT_216
Chr07,7439973,9355819,1915846,37.049562195312994,38.73908799738098,1.6895258020679833,50,1.0,GCDT_212
Chr07,33580194,34448064,867870,69.16930226766034,69.16930226766034,0.0,30,1.0,GCDT_212
Chr07,26747721,28923819,2176098,57.65455118975064,58.466913426184384,0.8123622364337422,30,1.0,GCDT_212
Chr06,25936015,28015269,2079254,42.63991717065885,44.615855180107616,1.9759380094487682,50,1.0,GCDT_298
Chr07,39936418,40017654,81236,92.37202828940607,92.40825457994944,0.03622629054336812,20,1.0,GCDT_298
Chr08,55851728,62966380,7114652,64.10527132665274,97.56745439150812,33.46218306485538,1260,1.0,GCDT_298
Chr08,53129697,53537773,408076,56.680508990339575,58.1990149132893,1.5185059229497213,80,1.0,GCDT_298
Chr03,4202770,43719581,39516811,19.041179037850803,65.33052023082983,46.28934119297903,5560,1.0,GCDT_061
Chr01,49544520,51343340,1798820,62.195344639811424,76.76942836309084,14.574083723279415,390,1.0,GCDT_154
Chr08,51312,1717857,1666545,0.02133393964251453,8.749392918203844,8.728058978561329,110,1.0,GCDT_154
Chr06,26303305,27603231,1299926,43.54020090442143,44.02183869281352,0.48163778839208504,40,1.0,GCDT_067
Chr08,45500,1830613,1785113,-0.020502441155040737,9.975641330570022,9.996143771725063,330,1.0,GCDT_067
Chr10,44049341,44261323,211982,57.202914416382704,57.38972612836081,0.18681171197810897,50,1.0,GCDT_045
Chr08,59104971,60799107,1694136,72.56135818143271,81.39397658794533,8.832618406512623,250,1.0,GCDT_037
Chr04,22568,4410075,4387507,-0.0045898217564582025,22.697742533615322,22.70233235537178,240,1.0,GCDT_040
Chr08,62536847,62588935,52088,93.5116855200277,93.59796593827812,0.08628041825042487,30,1.0,GCDT_040
Chr05,40491798,40883388,391590,75.49316966312256,76.70616667763008,1.212997014507522,60,1.0,GCDT_043
Chr01,41249607,47504253,6254646,49.963620000414316,55.921590702581994,5.957970702167678,700,1.0,GCDT_290
Chr02,46307246,47382540,1075294,65.80107186981202,68.74754903832931,2.9464771685172906,40,1.0,GCDT_290
Chr02,44559922,45278148,718226,57.41923399574476,57.41923399574476,0.0,20,1.0,GCDT_290
Chr05,21578110,38290191,16712081,41.1870683958299,48.83945455551473,7.652386159684831,60,1.0,GCDT_290
Chr05,7405449,10121396,2715947,30.54288807437553,30.54288807437553,0.0,20,1.0,GCDT_290
Chr09,14106891,21556331,7449440,16.156969328720244,21.00739428146181,4.850424952741566,30,1.0,GCDT_290
Chr07,39791997,39927856,135859,92.09123813079849,92.09123813079849,0.0,20,1.0,GCDT_230
Chr07,34891946,39816217,4924271,85.71519531447031,85.71519531447031,0.0,20,1.0,GCDT_230
Chr03,8426921,44008311,35581390,28.239041626393853,65.73227006607497,37.49322843968112,4920,1.0,GCDT_065
Chr03,2975531,3764828,789297,15.00614656931557,18.03238455559829,3.0262379862827213,100,1.0,GCDT_065
Chr06,25974248,28015269,2041021,42.0487993025625,44.7853757688134,2.7365764662509022,40,1.0,GCDT_065
Chr06,21161023,21414392,253369,29.04407612856666,29.04407612856666,0.0,20,1.0,GCDT_065
Chr02,46619810,47380804,760994,66.87088832674858,68.2831837083862,1.4122953816376196,30,1.0,GCDT_092
Chr05,20159667,37679536,17519869,40.493675895959356,44.31752094952325,3.8238450535638933,50,1.0,GCDT_092
Chr05,36505455,38346402,1840947,49.45732683663836,49.45732683663836,0.0,20,1.0,GCDT_092
Chr08,54723450,55817145,1093695,61.05113608506046,62.55870968882653,1.507573603766069,50,1.0,GCDT_047
Chr10,2612474,36675719,34063245,2.033930945205081,21.28522315721221,19.25129221200713,870,1.0,GCDT_047
Chr02,34987344,42111265,7123921,39.089068928694175,49.115652885373905,10.02658395667973,200,1.0,GCDT_103
Chr09,29741064,38234664,8493600,30.641217753664137,60.95365235330284,30.312434599638706,1310,1.0,GCDT_103
Chr05,33982,1600421,1566439,0.003442702224460881,8.660706550518118,8.657263848293656,380,1.0,GCDT_214
Chr07,6963602,9330514,2366912,36.38984873135212,38.690304622539436,2.300455891187319,50,1.0,GCDT_214
Chr07,33580194,34448064,867870,69.17207022498175,69.17207022498175,0.0,30,1.0,GCDT_214
Chr07,26692819,28923789,2230970,57.68496375700462,58.465890458933956,0.7809267019293387,30,1.0,GCDT_214
Chr03,50904562,51254928,350366,85.74905646165729,86.87488491084903,1.1258284491917436,30,1.0,GCDT_151
Chr04,44784868,45501783,716915,56.95727186611838,60.226564719441356,3.2692928533229733,40,1.0,GCDT_151
Chr04,45774890,46541012,766122,65.37432682039618,65.37432682039618,0.0,20,1.0,GCDT_151
Chr08,45500,1830595,1785095,-0.020502441155040737,9.935920148914807,9.956422590069847,340,1.0,GCDT_151
Chr04,22568,271145,248577,-0.00520865293107316,1.0638980138233551,1.0691066667544282,50,1.0,GCDT_291
Chr04,1840022,1972172,132150,6.8409525802040765,6.8409525802040765,0.0,20,1.0,GCDT_291
Chr08,55927692,58263940,2336248,64.09932012283265,69.48523306080129,5.385912937968641,520,1.0,GCDT_291
Chr08,53130266,53505838,375572,56.555460410146615,58.230746808673494,1.6752863985268789,100,1.0,GCDT_291
Chr03,3909950,45938773,42028823,18.972074088248966,64.52100974392681,45.548935655677845,1960,1.0,GCDT_063
Chr10,43819178,44182766,363588,56.907518079626854,57.38296035958938,0.47544227996252886,40,1.0,GCDT_063
Chr05,33982,7792210,7758228,0.015929019580463968,28.526021914664987,28.510092895084522,530,1.0,GCDT_206
Chr07,19650,695394,675744,1.0075742649381956,3.6495154629305153,2.6419411979923195,40,1.0,GCDT_206
Chr08,334234,1534917,1200683,0.8727757556427829,6.5678201816437785,5.695044426000996,50,1.0,GCDT_206
Chr03,19940,1204528,1184588,-0.07296147738262858,3.3379739291397055,3.410935406522334,170,1.0,GCDT_029
Chr06,26029315,27603231,1573916,43.098545429514715,44.02183869281352,0.9232932632988025,40,1.0,GCDT_029
Chr06,21153813,21281406,127593,28.944478167932267,28.944478167932267,0.0,20,1.0,GCDT_029
Chr08,62550360,63015307,464947,93.56440194865542,97.61947335877977,4.055071410124356,40,1.0,GCDT_029
Chr08,45500,563652,518152,-0.013678759741133032,0.905322836029209,0.9190015957703421,140,1.0,GCDT_029
Chr08,45500,2007710,1962210,-0.020244930075304108,10.33896429617726,10.359209226252563,300,1.0,GCDT_140
Chr07,23893241,28996371,5103130,57.17473153975294,58.67533244242118,1.5006009026682392,30,1.0,GCDT_203
Chr07,6790240,9330329,2540089,36.40000990739161,38.504983979993135,2.1049740726015216,50,1.0,GCDT_203
Chr01,48503053,51343661,2840608,58.958626533624155,76.79177909883167,17.833152565207513,660,1.0,GCDT_273
Chr01,50071368,51324970,1253602,65.15703540518754,76.62405149536876,11.467016090181218,140,1.0,GCDT_180
Chr08,390987,1437166,1046179,0.7543762031257772,6.266116935318062,5.511740732192285,60,1.0,GCDT_180
Chr06,25974248,26488895,514647,42.29367932280376,42.29367932280376,0.0,30,1.0,GCDT_117
Chr06,21220149,21620518,400369,29.13802494503739,29.13802494503739,0.0,20,1.0,GCDT_117
Chr08,62537000,62972863,435863,93.49131482690815,97.59041718125702,4.099102354348872,30,1.0,GCDT_117
Chr08,3106736,3407003,300267,16.154105371852815,16.501852280974056,0.3477469091212413,30,1.0,GCDT_117
Chr08,59071242,60798921,1727679,72.55460183946859,81.38686401559201,8.832262176123422,140,1.0,GCDT_117
Chr05,38715049,39728822,1013773,58.22629971809097,67.62136184666669,9.395062128575717,130,1.0,GCDT_085
Chr08,6987942,8010392,1022450,29.01224413455433,30.28928077849375,1.2770366439394216,50,1.0,GCDT_085
Chr10,43814464,44264907,450443,56.58259475936677,57.39162796177523,0.8090332024084574,90,1.0,GCDT_085
Chr06,25995408,27656613,1661205,42.799826395610225,44.532801820229814,1.732975424619589,40,1.0,GCDT_250
Chr08,59568,1081979,1022411,0.050947644930718926,3.9648117854719813,3.9138641405412624,120,1.0,GCDT_054
Chr01,22587,705647,683060,0.16441252996026146,6.728686922460718,6.564274392500456,160,1.0,GCDT_183
Chr03,2546514,45096214,42549700,12.483227742033401,65.87574493135767,53.39251718932427,2740,1.0,GCDT_183
Chr04,43663014,44784868,1121854,49.62676186887838,50.17987534465959,0.5531134757812097,40,1.0,GCDT_183
Chr06,25936015,27656613,1720598,41.928921826455685,44.535500689116574,2.6065788626608892,50,1.0,GCDT_183
Chr08,45500,1718392,1672892,-0.00976030100128658,8.983855851291889,8.993616152293175,150,1.0,GCDT_183
Chr03,19928,24210156,24190228,-0.09238397487376557,37.16425556194298,37.25663953681674,2120,1.0,GCDT_219
Chr01,50901783,51397310,495527,73.1018071480407,76.82331287509538,3.7215057270546765,140,1.0,GCDT_194
Chr10,43819217,44240076,420859,56.76897255139271,57.39452278466896,0.6255502332762504,90,1.0,GCDT_070
Chr01,50474430,51408427,933997,68.2643029083934,76.91052432665815,8.646221418264744,160,1.0,GCDT_193
Chr08,50964,212676,161712,-0.01576962281400868,0.017213108447648427,0.03298273126165711,30,1.0,GCDT_193
Chr03,33033302,44694667,11661365,42.3056981254347,65.79808343266066,23.49238530722596,1130,1.0,GCDT_288
Chr07,14247,1102512,1088265,0.1511223780082364,11.085959667567856,10.934837289559619,230,1.0,GCDT_288
Chr06,137723,15381545,15243822,0.03080937906940246,8.906248352183548,8.875438973114145,540,1.0,GCDT_014
Chr08,62550164,63015097,464933,93.53031809031759,97.61002893742932,4.079710847111727,20,1.0,GCDT_014
Chr08,50964,172800,121836,-0.01828128631847257,0.0030073919322016057,0.021288678250674174,30,1.0,GCDT_014
Chr10,44044716,44264907,220191,57.093823299221704,57.39444860131147,0.3006253020897631,100,1.0,GCDT_014
Chr03,31137350,43815525,12678175,40.06345746566922,65.68174836339361,25.618290897724393,1680,1.0,GCDT_218
Chr04,43478993,44805238,1326245,49.35126740028071,50.474854031301774,1.1235866310210625,130,1.0,GCDT_218
Chr01,50359856,51406545,1046689,66.25209632269723,76.8897277020043,10.637631379307066,300,1.0,GCDT_209
Chr03,52276151,53197932,921781,94.8270968523096,97.40710411990094,2.5800072675913412,50,1.0,GCDT_209
Chr08,45500,1718401,1672901,-0.015592095290127762,9.03367671999434,9.049268815284467,260,1.0,GCDT_209
Chr10,263850,36675733,36411883,0.028604315783423345,21.292286741656447,21.263682425873025,1400,1.0,GCDT_209
Chr06,25995408,27656362,1660954,42.81240204261447,44.19134091432069,1.378938871706218,40,1.0,GCDT_084
Chr06,137723,15381150,15243427,0.030808337891174507,8.411438263976521,8.380629926085346,380,1.0,GCDT_084
Chr03,49492839,53272682,3779843,80.87336910177507,96.3421412726553,15.468772170880229,170,1.0,GCDT_074
Chr02,34032432,42196260,8163828,38.52369217011357,49.339617711693144,10.815925541579574,190,1.0,GCDT_102
Chr09,28570256,38234646,9664390,28.882540363691387,60.94797521523848,32.065434851547096,1290,1.0,GCDT_102
Chr01,22587,388165,365578,0.06037780914984349,1.9315340877675324,1.871156278617689,80,1.0,GCDT_173
Chr06,25936015,27603231,1667216,42.4102883059641,44.02182535385024,1.611537047886138,50,1.0,GCDT_173
Chr06,21185375,21620518,435143,29.11341832672684,29.11341832672684,0.0,20,1.0,GCDT_173
Chr03,50808923,52946599,2137676,86.14044797592457,95.53641348980757,9.395965513882999,50,1.0,GCDT_182
Chr03,1649415,43518493,41869078,6.220079379339246,64.88742451936974,58.6673451400305,2700,1.0,GCDT_182
Chr08,55939751,56924462,984711,64.23123694290359,66.35552310427457,2.124286161370975,120,1.0,GCDT_299
Chr10,304723,38147188,37842465,0.12356972043585175,21.551383216677237,21.427813496241384,970,1.0,GCDT_248
Chr01,49161980,51406561,2244581,60.921462758430756,76.91374514241771,15.992282383986954,710,1.0,GCDT_178
Chr08,62494833,62968328,473495,93.30938874915435,97.58210651254372,4.272717763389366,140,1.0,GCDT_178
Chr08,14663401,60015612,45352211,42.254546567143315,75.1974159723412,32.94286940519789,1470,1.0,GCDT_046
Chr10,43903610,44264907,361297,56.97752061419251,57.3944343499707,0.4169137357781949,110,1.0,GCDT_046
Chr01,49212698,51397443,2184745,61.0220021184271,76.8547547167168,15.832752598289694,680,1.0,GCDT_174
Chr08,55851685,62972863,7121178,64.0493749689728,97.59041718125702,33.541042212284225,1670,1.0,GCDT_174
Chr08,53137207,53557319,420112,56.74004663300525,58.293938366948225,1.5538917339429759,90,1.0,GCDT_174
Chr08,1070360,1817331,746971,5.14269004553249,9.496307660605689,4.353617615073199,50,1.0,GCDT_125
Chr01,3696705,39950715,36254010,27.27033379026061,45.46396919895668,18.19363540869607,1600,1.0,GCDT_109
Chr08,51312,1001464,950152,0.0019921214662978787,3.5335469619846345,3.5315548405183366,130,1.0,GCDT_005
Chr10,263850,5317447,5053597,0.04602235642662258,7.876217095199852,7.83019473877323,180,1.0,GCDT_005
Chr10,8287055,38124365,29837310,12.974758506068813,21.45414038487707,8.479381878808258,590,1.0,GCDT_005
Chr03,50916139,51928168,1012029,86.16542829156609,89.7660777733601,3.600649481794008,50,1.0,GCDT_217
Chr07,6772409,9202426,2430017,35.47663085120812,38.4348369428666,2.9582060916584823,50,1.0,GCDT_211
Chr07,33053344,34301811,1248467,68.60181438185047,68.60181438185047,0.0,30,1.0,GCDT_211
Chr07,28343320,28534158,190838,58.268285373191155,58.268285373191155,0.0,20,1.0,GCDT_211
Chr07,39740472,40011072,270600,91.8760684082484,92.45797357236229,0.5819051641138913,60,1.0,GCDT_202
Chr03,7336789,46044043,38707254,27.50931450160521,65.82758143861295,38.31826693700774,860,1.0,GCDT_186
Chr03,4873755,6525241,1651486,19.747536573529914,21.868281748468316,2.1207451749384028,90,1.0,GCDT_186
Chr01,50851481,51219716,368235,72.74436803291948,74.89124429148252,2.14687625856304,30,1.0,GCDT_207
Chr01,48574550,51397301,2822751,58.96933157706082,76.81024419113305,17.84091261407223,910,1.0,GCDT_276
Chr10,43903583,44264943,361360,56.9395158018332,57.39442673881412,0.4549109369809159,100,1.0,GCDT_090
Chr03,40456658,43815461,3358803,56.65948016795166,65.6629110761267,9.00343090817504,470,1.0,GCDT_022
Chr05,33982,1297283,1263301,0.001281272603846444,6.966696385606463,6.965415113002616,330,1.0,GCDT_231
Chr07,38218320,40011198,1792878,89.06220829043573,92.5001584988498,3.4379502084140654,110,1.0,GCDT_231
Chr08,55939751,62966381,7026630,64.13930696013881,97.57205215827429,33.43274519813548,1760,1.0,GCDT_231
Chr08,53130345,53762367,632022,56.57904682462923,58.475428315477956,1.896381490848725,110,1.0,GCDT_231
Chr11,3070125,11733695,8663570,28.06502883917907,47.86840956886141,19.80338072968234,810,1.0,GCDT_231
Chr05,33982,5744229,5710247,0.001281272603846444,28.080485967577093,28.079204694973246,820,1.0,GCDT_176
Chr06,25974122,27669142,1695020,42.02215993054975,44.448317474866826,2.4261575443170784,50,1.0,GCDT_176
Chr03,43518492,45938773,2420281,66.18015961821276,68.58182438327017,2.4016647650574185,30,1.0,GCDT_119
Chr03,39991460,40210724,219264,54.312529487356144,54.312529487356144,0.0,20,1.0,GCDT_119
Chr06,25731650,28226266,2494616,42.519874687355006,44.912706947974385,2.392832260619379,50,1.0,GCDT_119
Chr03,19928,43719549,43699621,-0.09238397487376557,65.41280185854457,65.50518583341834,6630,1.0,GCDT_055
Chr08,50964,946445,895481,-0.01571029709722,3.5416524287286184,3.5573627258258385,160,1.0,GCDT_126
Chr08,9857772,14423917,4566145,36.299176481452314,37.174481545075565,0.8753050636232516,50,1.0,GCDT_126
Chr07,33580194,35237657,1657463,69.15368686882567,71.5680264763902,2.4143396075645285,40,1.0,GCDT_172
Chr08,51312,2006343,1955031,0.14011051680001532,9.958200191271713,9.818089674471697,120,1.0,GCDT_265
Chr08,334234,1717851,1383617,0.3681184915808056,8.695841385159854,8.327722893579049,180,1.0,GCDT_263
Chr03,41728663,43621582,1892919,60.56433656327314,65.17283659997285,4.608500036699716,260,1.0,GCDT_215
Chr04,43524611,44784868,1260257,49.368198615226206,50.180646393574506,0.8124477783483002,110,1.0,GCDT_215
Chr03,4202623,43689489,39486866,18.964030888012072,65.13210275863204,46.16807187061997,4100,1.0,GCDT_057
Chr06,137857,15450531,15312674,0.034977380542782856,8.976153166429198,8.941175785886415,360,1.0,GCDT_057
Chr08,62536847,62972863,436016,93.5116855200277,97.59041718125702,4.078731661229327,20,1.0,GCDT_057
Chr08,50964,3106736,3055772,0.010410623738328231,12.28551732978199,12.275106706043662,280,1.0,GCDT_057
Chr03,32983901,44694667,11710766,42.244541682315976,65.74214696534435,23.49760528302837,930,1.0,GCDT_289
Chr08,50964,2006343,1955379,-0.01852830611355604,10.33685666411446,10.355384970228016,220,1.0,GCDT_289
Chr01,49329716,50615396,1285680,61.539228796625785,68.51414330937699,6.974914512751205,450,1.0,GCDT_167
Chr03,31466100,43815525,12349425,40.233116880343104,65.70993255122599,25.476815670882885,1560,1.0,GCDT_167
Chr10,263850,37108018,36844168,0.0245629314543848,21.37612982995915,21.351566898504768,1480,1.0,GCDT_167
Chr07,14247,764947,750700,0.1632637542786882,7.148419962868629,6.985156208589941,120,1.0,GCDT_145
Chr06,26022890,28015257,1992367,42.816405712626846,44.61626067054079,1.7998549579139436,50,1.0,GCDT_179
Chr08,45500,1830432,1784932,-0.013927927751645485,9.789545141738216,9.803473069489861,280,1.0,GCDT_179
Chr04,41773756,43913038,2139282,47.725110239635036,49.77547077675558,2.0503605371205467,200,1.0,GCDT_138
Chr08,45500,2006317,1960817,-0.020200317136279015,10.286473053705366,10.306673370841645,330,1.0,GCDT_142
Chr03,3953407,43731854,39778447,18.78918069939628,65.53618182003409,46.747001120637805,5970,1.0,GCDT_062
Chr08,62537258,63015097,477839,93.49572419246272,97.61181013386187,4.116085941399149,40,1.0,GCDT_062
Chr06,26045152,28226194,2181042,43.484923439571325,45.20276784383646,1.7178444042651364,40,1.0,GCDT_285
Chr06,25974248,27603231,1628983,42.29367932280376,44.02183869281352,1.728159370009756,30,1.0,GCDT_066
Chr06,21223702,21484873,261171,29.06783877739277,29.06783877739277,0.0,20,1.0,GCDT_066
Chr08,55831197,63004571,7173374,63.97647001772792,97.57937954709072,33.602909529362805,1390,1.0,GCDT_241
Chr08,53130345,53762367,632022,56.710693091731,58.290041641323214,1.5793485495922113,90,1.0,GCDT_241
Chr01,45523429,51324965,5801536,52.715186729176274,76.75266415163193,24.03747742245566,1490,1.0,GCDT_160
Chr04,3197792,7660612,4462820,19.799588653553933,30.02209648754875,10.222507833994818,100,1.0,GCDT_100
Chr05,33982,1705589,1671607,0.05751619342369235,8.620623181328343,8.56310698790465,110,1.0,GCDT_100
Chr09,36784726,38222750,1438024,52.6766281697517,60.88805932243222,8.211431152680518,200,1.0,GCDT_100
Chr10,43814482,44259188,444706,56.98481971142865,57.39332891589386,0.40850920446521144,60,1.0,GCDT_095
Chr10,44044818,44259188,214370,57.102346263800726,57.39357654332598,0.2912302795252515,90,1.0,GCDT_044
Chr10,44044716,44259188,214472,57.095345481803825,57.39372874801688,0.2983832662130581,90,1.0,GCDT_004
Chr10,44067565,44239044,171479,57.21790833470313,57.393146319738904,0.17523798503577126,40,1.0,GCDT_094
Chr01,3696705,40877156,37180451,27.26773131778057,46.000729182967454,18.732997865186885,1960,1.0,GCDT_101
Chr02,49531583,49637505,105922,79.34854109797679,79.55517166748723,0.20663056951043757,40,1.0,GCDT_101
Chr04,47178016,48002491,824475,75.46722877052564,77.3427362852569,1.875507514731268,40,1.0,GCDT_101
Chr05,33982,1600391,1566409,0.001281272603846444,8.672056134795426,8.67077486219158,400,1.0,GCDT_101
Chr09,36432286,38234682,1802396,49.724982495514325,60.970561464530384,11.245578969016059,560,1.0,GCDT_101
Chr07,37512480,40016224,2503744,91.43829548204472,92.47341276121527,1.0351172791705494,60,1.0,GCDT_144
Chr02,45510681,47382468,1871787,64.83531450624021,67.61729971139923,2.7819852051590175,30,1.0,GCDT_118
Chr02,42864952,45510467,2645515,55.16806767458061,57.63244038955771,2.4643727149770953,30,1.0,GCDT_118
Chr10,43150919,43687500,536581,52.46272181997632,52.46272181997632,0.0,20,1.0,GCDT_118
Chr10,42409138,43396703,987565,47.05978248368699,47.05978248368699,0.0,20,1.0,GCDT_118
Chr08,45500,2006317,1960817,-0.020502441155040737,10.286473053705366,10.306975494860406,360,1.0,GCDT_139
